thresh
1474.024413563028
1194.3697308120848
1229.3265661559526
1474.024413563028
1264.2834014998207
1474.024413563028
2103.2474497526505
1264.2834014998207
1229.3265661559526
1508.981248906896
1474.024413563028
1229.3265661559526
1474.024413563028
1474.024413563028
1474.024413563028
1264.2834014998207
1543.938084250764
1474.024413563028
2243.0747911281223
2278.03162647199
1508.981248906896
1823.5927670017072
1823.5927670017072
1508.981248906896
2243.0747911281223
1229.3265661559526
1508.981248906896
1159.412895468217
1194.3697308120848
1474.024413563028
2208.1179557842543
1264.2834014998207
1474.024413563028
1474.024413563028
1474.024413563028
2382.9021325035937
1474.024413563028
1823.5927670017072
1474.024413563028
2243.0747911281223
1474.024413563028
1229.3265661559526
2243.0747911281223
1508.981248906896
1474.024413563028
1508.981248906896
1474.024413563028
1194.3697308120848
1474.024413563028
2243.0747911281223
1229.3265661559526
1229.3265661559526
2312.988461815858
1508.981248906896
2243.0747911281223
1508.981248906896
1543.938084250764
1229.3265661559526
1508.981248906896
1508.981248906896
1508.981248906896
1474.024413563028
1229.3265661559526
1823.5927670017072
1474.024413563028
1508.981248906896
1474.024413563028
2173.161120440386
1508.981248906896
1229.3265661559526
1474.024413563028
1264.2834014998207
1508.981248906896
110.70783515217937
1229.3265661559526
1474.024413563028
2208.1179557842543
2417.858967847462
1858.549602345575
1474.024413563028
1264.2834014998207
1508.981248906896
1543.938084250764
1474.024413563028
1159.412895468217
1823.5927670017072
1264.2834014998207
1264.2834014998207
1474.024413563028
1474.024413563028
1508.981248906896
1823.5927670017072
1264.2834014998207
1543.938084250764
1508.981248906896
1508.981248906896
1229.3265661559526
1474.024413563028
1823.5927670017072
1474.024413563028
1194.3697308120848
1474.024413563028
1264.2834014998207
1474.024413563028
1474.024413563028
1543.938084250764
1474.024413563028
1823.5927670017072
1508.981248906896
1474.024413563028
2208.1179557842543
1508.981248906896
1823.5927670017072
1194.3697308120848
1474.024413563028
1474.024413563028
2278.03162647199
2312.988461815858
1474.024413563028
1753.6790963139715
1823.5927670017072
1474.024413563028
1508.981248906896
1229.3265661559526
1264.2834014998207
1858.549602345575
1474.024413563028
1508.981248906896
1474.024413563028
1823.5927670017072
1823.5927670017072
1508.981248906896
2662.556815254537
1508.981248906896
1823.5927670017072
1264.2834014998207
1508.981248906896
1229.3265661559526
1474.024413563028
1474.024413563028
1264.2834014998207
1229.3265661559526
1474.024413563028
1229.3265661559526
1508.981248906896
1474.024413563028
1474.024413563028
1474.024413563028
1508.981248906896
1823.5927670017072
1508.981248906896
1474.024413563028
1474.024413563028
1474.024413563028
1508.981248906896
1229.3265661559526
1508.981248906896
1264.2834014998207
1229.3265661559526
1508.981248906896
1264.2834014998207
1229.3265661559526
1508.981248906896
1229.3265661559526
1264.2834014998207
1508.981248906896
1264.2834014998207
1508.981248906896
1474.024413563028
1508.981248906896
1508.981248906896
1264.2834014998207
1229.3265661559526
1508.981248906896
1508.981248906896
1823.5927670017072
1508.981248906896
1823.5927670017072
1508.981248906896
1474.024413563028
1823.5927670017072
2173.161120440386
1508.981248906896
1474.024413563028
1194.3697308120848
1474.024413563028
1229.3265661559526
2208.1179557842543
2243.0747911281223
1508.981248906896
1264.2834014998207
1578.8949195946318
1474.024413563028
1474.024413563028
1474.024413563028
1474.024413563028
1508.981248906896
1474.024413563028
2312.988461815858
1508.981248906896
1508.981248906896
1823.5927670017072
1508.981248906896
1823.5927670017072
2208.1179557842543
1508.981248906896
1474.024413563028
1474.024413563028
1508.981248906896
1474.024413563028
1508.981248906896
1543.938084250764
1508.981248906896
1264.2834014998207
1229.3265661559526
1823.5927670017072
1508.981248906896
2138.2042850965186
1543.938084250764
1474.024413563028
2278.03162647199
1474.024413563028
1159.412895468217
1474.024413563028
1543.938084250764
1508.981248906896
1264.2834014998207
1229.3265661559526
1264.2834014998207
1508.981248906896
1264.2834014998207
1508.981248906896
1508.981248906896
1474.024413563028
1508.981248906896
1194.3697308120848
1264.2834014998207
1474.024413563028
1823.5927670017072
1823.5927670017072
1474.024413563028
1474.024413563028
1264.2834014998207
1474.024413563028
1474.024413563028
1474.024413563028
1264.2834014998207
1474.024413563028
1474.024413563028
1474.024413563028
1508.981248906896
1474.024413563028
1543.938084250764
1474.024413563028
1508.981248906896
1823.5927670017072
2103.2474497526505
1508.981248906896
1508.981248906896
1264.2834014998207
1194.3697308120848
1508.981248906896
1474.024413563028
1264.2834014998207
1508.981248906896
1229.3265661559526
1858.549602345575
1508.981248906896
1823.5927670017072
1474.024413563028
1508.981248906896
1508.981248906896
1508.981248906896
1508.981248906896
1474.024413563028
2173.161120440386
1474.024413563028
1194.3697308120848
2278.03162647199
1508.981248906896
1474.024413563028
1474.024413563028
1823.5927670017072
1823.5927670017072
1194.3697308120848
1264.2834014998207
1508.981248906896
2208.1179557842543
1229.3265661559526
1264.2834014998207
1159.412895468217
2173.161120440386
1474.024413563028
1474.024413563028
1508.981248906896
460.2761885908585
1474.024413563028
1508.981248906896
1508.981248906896
2487.7726385351975
1474.024413563028
1543.938084250764
1823.5927670017072
1194.3697308120848
1508.981248906896
1474.024413563028
1823.5927670017072
1508.981248906896
1823.5927670017072
2382.9021325035937
1474.024413563028
1474.024413563028
1264.2834014998207
2208.1179557842543
1823.5927670017072
1474.024413563028
1508.981248906896
1229.3265661559526
1229.3265661559526
1474.024413563028
1474.024413563028
1229.3265661559526
1508.981248906896
1229.3265661559526
1823.5927670017072
1508.981248906896
1159.412895468217
1474.024413563028
1264.2834014998207
1194.3697308120848
1229.3265661559526
1229.3265661559526
1823.5927670017072
1508.981248906896
2312.988461815858
1229.3265661559526
1474.024413563028
1508.981248906896
1508.981248906896
2243.0747911281223
1508.981248906896
1264.2834014998207
2243.0747911281223
1474.024413563028
1508.981248906896
1474.024413563028
1508.981248906896
2208.1179557842543
1508.981248906896
2208.1179557842543
1508.981248906896
1474.024413563028
1264.2834014998207
1508.981248906896
1474.024413563028
1229.3265661559526
1823.5927670017072
1474.024413563028
1264.2834014998207
2208.1179557842543
1823.5927670017072
1508.981248906896
1823.5927670017072
1194.3697308120848
2243.0747911281223
1508.981248906896
1508.981248906896
1229.3265661559526
1474.024413563028
1229.3265661559526
1229.3265661559526
1474.024413563028
1159.412895468217
1229.3265661559526
1543.938084250764
110.70783515217937
2208.1179557842543
1823.5927670017072
1823.5927670017072
1508.981248906896
1508.981248906896
1508.981248906896
1194.3697308120848
1823.5927670017072
1474.024413563028
1264.2834014998207
1858.549602345575
1543.938084250764
1474.024413563028
1823.5927670017072
1823.5927670017072
1508.981248906896
1474.024413563028
1264.2834014998207
1474.024413563028
1264.2834014998207
1508.981248906896
1474.024413563028
1229.3265661559526
1508.981248906896
1508.981248906896
1229.3265661559526
1508.981248906896
1474.024413563028
1508.981248906896
1474.024413563028
1508.981248906896
1229.3265661559526
1474.024413563028
2767.427321286141
1474.024413563028
1264.2834014998207
1823.5927670017072
1823.5927670017072
1508.981248906896
1264.2834014998207
1508.981248906896
1823.5927670017072
1508.981248906896
1474.024413563028
1543.938084250764
1508.981248906896
1474.024413563028
1823.5927670017072
1543.938084250764
1474.024413563028
1229.3265661559526
1508.981248906896
1229.3265661559526
1508.981248906896
1648.8085902823677
1474.024413563028
1508.981248906896
1508.981248906896
1508.981248906896
1508.981248906896
285.49201187151897
1229.3265661559526
1508.981248906896
1823.5927670017072
1474.024413563028
1474.024413563028
1543.938084250764
1474.024413563028
2417.858967847462
1264.2834014998207
1823.5927670017072
1194.3697308120848
1474.024413563028
1474.024413563028
1229.3265661559526
1229.3265661559526
1474.024413563028
1508.981248906896
1508.981248906896
1474.024413563028
1229.3265661559526
1474.024413563028
1229.3265661559526
1508.981248906896
1508.981248906896
1508.981248906896
1474.024413563028
1264.2834014998207
1474.024413563028
1474.024413563028
1508.981248906896
1229.3265661559526
1194.3697308120848
1194.3697308120848
1508.981248906896
1474.024413563028
1474.024413563028
1508.981248906896
1299.2402368436885
1474.024413563028
1858.549602345575
1229.3265661559526
1474.024413563028
1474.024413563028
1474.024413563028
1823.5927670017072
1823.5927670017072
1474.024413563028
1508.981248906896
1823.5927670017072
1474.024413563028
2278.03162647199
1508.981248906896
1543.938084250764
1508.981248906896
1823.5927670017072
1474.024413563028
1474.024413563028
1508.981248906896
1264.2834014998207
1194.3697308120848
2103.2474497526505
1508.981248906896
1474.024413563028
2173.161120440386
1229.3265661559526
1508.981248906896
1264.2834014998207
2173.161120440386
1194.3697308120848
1474.024413563028
1508.981248906896
2278.03162647199
1858.549602345575
2208.1179557842543
1474.024413563028
1823.5927670017072
1264.2834014998207
1823.5927670017072
1194.3697308120848
1229.3265661559526
1229.3265661559526
1264.2834014998207
1229.3265661559526
1264.2834014998207
1474.024413563028
1229.3265661559526
1508.981248906896
2173.161120440386
1194.3697308120848
1264.2834014998207
1229.3265661559526
1474.024413563028
1508.981248906896
1508.981248906896
1264.2834014998207
1474.024413563028
1229.3265661559526
1823.5927670017072
1508.981248906896
1858.549602345575
1508.981248906896
1159.412895468217
1508.981248906896
1474.024413563028
1508.981248906896
1229.3265661559526
2278.03162647199
1474.024413563028
1543.938084250764
1474.024413563028
1508.981248906896
1474.024413563028
1194.3697308120848
2173.161120440386
1474.024413563028
1474.024413563028
495.2330239347265
1474.024413563028
1264.2834014998207
1543.938084250764
1508.981248906896
1543.938084250764
1194.3697308120848
2278.03162647199
1474.024413563028
1229.3265661559526
2173.161120440386
1229.3265661559526
1194.3697308120848
1858.549602345575
1474.024413563028
1474.024413563028
1823.5927670017072
1823.5927670017072
1194.3697308120848
1508.981248906896
1823.5927670017072
1508.981248906896
1474.024413563028
1543.938084250764
1508.981248906896
1229.3265661559526
1194.3697308120848
1508.981248906896
1508.981248906896
2208.1179557842543
1264.2834014998207
1508.981248906896
1194.3697308120848
1508.981248906896
1823.5927670017072
2347.945297159726
1508.981248906896
1474.024413563028
1508.981248906896
1823.5927670017072
1508.981248906896
2208.1179557842543
1823.5927670017072
1823.5927670017072
2382.9021325035937
1474.024413563028
1508.981248906896
1823.5927670017072
1474.024413563028
2208.1179557842543
1194.3697308120848
2208.1179557842543
1543.938084250764
2312.988461815858
2208.1179557842543
1474.024413563028
1194.3697308120848
1264.2834014998207
1474.024413563028
1823.5927670017072
2173.161120440386
1578.8949195946318
1543.938084250764
1508.981248906896
1474.024413563028
1474.024413563028
1508.981248906896
1229.3265661559526
1858.549602345575
1264.2834014998207
1229.3265661559526
460.2761885908585
1474.024413563028
1508.981248906896
1229.3265661559526
1823.5927670017072
1508.981248906896
1508.981248906896
1508.981248906896
1474.024413563028
1543.938084250764
1474.024413563028
1823.5927670017072
2173.161120440386
1474.024413563028
1229.3265661559526
2452.81580319133
1229.3265661559526
1264.2834014998207
2243.0747911281223
2243.0747911281223
1858.549602345575
1194.3697308120848
1858.549602345575
1474.024413563028
1858.549602345575
2278.03162647199
1508.981248906896
1474.024413563028
1508.981248906896
1474.024413563028
1543.938084250764
1264.2834014998207
1474.024413563028
1508.981248906896
1474.024413563028
1508.981248906896
1264.2834014998207
2278.03162647199
1508.981248906896
1508.981248906896
1823.5927670017072
2312.988461815858
1474.024413563028
1474.024413563028
1264.2834014998207
1474.024413563028
2627.5999799106694
1229.3265661559526
1508.981248906896
1229.3265661559526
1508.981248906896
1229.3265661559526
1264.2834014998207
1508.981248906896
1508.981248906896
2208.1179557842543
1194.3697308120848
1823.5927670017072
1508.981248906896
1474.024413563028
1229.3265661559526
1474.024413563028
1474.024413563028
1508.981248906896
1508.981248906896
2208.1179557842543
1823.5927670017072
1474.024413563028
1474.024413563028
1858.549602345575
1474.024413563028
1858.549602345575
1858.549602345575
1474.024413563028
1194.3697308120848
1508.981248906896
